code_name,barrier,Ir_Partial charge,Ir_Atom SASA,Ir_Buried volume,Ir_Atom H bond H2O,Ir_Fukui+,Ir_Fukui-,Ir_Atom electrophilicity,Ir_Fukui_rad,Ir_Fukui dual,Ir_Atom dipole moment,Ir_Coord. numbers,Ir_Atom Polarizability,Ir_Atom FOD,Ir_Atom dispersion,Ir_Pyramidalization,Ir_Pyramidaliz. volume,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Polarizability,Total FOD,Hardness,Softness,Dispersion area,Dispersion volume,Chem. potential,Electrophilicity,Electrofugality,Nucleofugality,S0-T1 gap
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_bromide_1_smi1_1_s_1,6.6,-0.1204,7.5523,72.9907,0,0.0153,0.1366,0.0229,0.0762,-0.1213,0.6142,3.5615,32.1739,0.356,37.692,0.0118,0.1876,6.9479,-6.3186,0.6293,5.8442,-0.0046,4.5425,639.6522,-22.6073,-5.0565,-7.279,338.8533,0.9413,5.8488,0.171,480.047,504.8265,-2.9198,0.7288,6.573,0.7334,54.4348
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,11.4,0.0964,7.1767,71.2133,0,0.084,0.19,0.0385,0.137,-0.106,0.4201,3.5717,32.7997,0.3386,33.0345,0.0098,2.2914,8.0828,-6.2917,1.7911,5.865,-1.2788,2.6427,464.1894,-23.9098,-3.48,-6.828,184.9062,0.7271,7.1438,0.14,322.7814,311.2109,-2.2931,0.368,6.233,1.6469,58.2301
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,16.6,0.234,12.8477,67.7505,0,0.063,0.1828,0.0294,0.1228,-0.1198,0.9504,3.4143,32.1925,0.3616,31.5628,0.0128,0.3675,7.5951,-5.4162,2.1789,5.2318,-1.5001,4.6805,481.7858,-21.524,-3.1534,-6.4682,188.028,0.7883,6.7319,0.1486,341.8212,327.752,-1.8658,0.2586,5.4904,1.7588,53.7898
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,18.6,0.1224,21.2398,63.7,0,0.114,0.197,0.0414,0.155,-0.083,1.2246,3.425,31.767,0.2755,31.4067,0.0218,0.5784,7.2701,-5.757,1.5131,5.903,-1.5718,3.2921,429.891,-21.62,-5.28,-6.7624,171.5782,0.5571,7.4748,0.1338,301.5399,287.6791,-2.1656,0.3137,6.2167,1.8855,61.58
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,11.4,-0.1437,4.976,74.159,0,0.042,0.1012,0.0301,0.0715,-0.0592,0.4764,3.7062,32.1917,0.2503,41.035,0.0207,0.8828,8.0461,-7.8311,0.215,6.2582,0.261,3.928,679.2159,-12.7318,-1.9583,-7.8592,368.4469,0.7458,5.9971,0.1667,538.2452,561.2242,-3.2596,0.8859,7.144,0.6248,59.276
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5.5,-0.0105,4.2747,75.8021,0,0.0095,0.1403,0.0214,0.0751,-0.1307,0.7522,3.6119,32.3678,0.3722,37.1594,0.0342,3.1508,7.4994,-6.9038,0.5956,5.9488,0.1608,5.0496,648.7321,-29.0888,-4.9426,-7.4228,330.8855,0.9941,5.788,0.1728,492.0865,510.4826,-3.0548,0.8061,6.7549,0.6453,46.3734
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,15.5,0.1652,5.7027,70.7402,0,0.055,0.139,0.0339,0.097,-0.084,0.5363,3.3993,32.109,0.3677,33.8331,0.0052,1.4809,6.3175,-6.2887,0.0288,5.6892,-0.4344,8.6377,498.9756,-20.6432,-1.7534,-7.4984,209.6705,0.9127,6.1236,0.1633,361.0791,352.04,-2.6274,0.5636,6.2528,0.9981,50.4068
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,15.1,0.2444,10.4475,68.2684,0,0.056,0.19,0.0245,0.1229,-0.134,0.9239,3.4064,32.2426,0.3523,32.2259,0.0114,0.3319,7.45,-5.2396,2.2104,4.9445,-1.8533,1.9112,489.019,-24.0684,-3.9089,-6.0674,192.5417,0.752,6.7978,0.1471,348.4744,333.8712,-1.5456,0.1757,5.1202,2.0291,55.5492
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,17,0.1651,5.0688,71.1747,0,0.0151,0.1476,0.0247,0.0813,-0.1325,1.1568,3.4888,31.8633,0.4247,36.9367,0.0089,1.1122,6.496,-6.4225,0.0736,5.8897,0.2834,2.8346,654.5798,-22.4872,-4.0387,-7.5265,334.0073,1.0645,5.6063,0.1784,489.3251,503.0258,-3.0866,0.8497,6.7394,0.5663,48.6794
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,18.6,0.2881,7.2455,67.9422,0,0.06,0.1793,0.0278,0.1194,-0.1193,1.0599,3.3973,32.0759,0.3352,32.6394,0.01,0.4007,7.6542,-5.4943,2.1598,5.3463,-1.6084,4.7886,494.9118,-27.0784,-3.7167,-6.544,184.4491,0.7281,6.9547,0.1438,350.9101,333.006,-1.869,0.2511,5.5975,1.8595,57.7545
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,9.3,-0.039,2.0569,74.2075,0,0.0375,0.1572,0.0316,0.0973,-0.1197,0.6845,3.6775,32.5289,0.3619,37.0466,0.0166,1.4848,7.0511,-7.2149,-0.1638,6.0556,-0.3335,2.6248,512.7066,-8.7367,-1.5078,-7.5881,229.6404,0.8552,6.3891,0.1565,378.3381,383.8424,-2.861,0.6406,6.6961,0.9741,51.852
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,12.2,0.0328,0.3794,73.6999,0,0.0305,0.124,0.026,0.0772,-0.0935,0.6856,3.5679,32.1908,0.4092,36.476,0.002,0.0217,5.6582,-6.1569,-0.4987,5.768,-0.165,7.1871,505.6993,-26.33,-2.1161,-7.5187,208.2213,1.0251,5.9331,0.1685,357.9482,343.3148,-2.8015,0.6614,6.4295,0.8264,42.2177
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,14.4,0.0155,2.2106,74.0065,0,0.011,0.1427,0.0224,0.0768,-0.1317,0.8225,3.6213,32.2112,0.4405,39.5399,0.0084,0.3446,6.8781,-6.9108,-0.0327,5.7342,0.3826,7.3091,696.6755,-21.6658,-2.3732,-7.5594,363.8505,1.1018,5.3516,0.1869,541.0657,554.0936,-3.0584,0.8739,6.6081,0.4914,48.3669
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,19.1,0.2024,3.2182,71.8094,0,0.0508,0.136,0.0386,0.093,-0.0852,0.7733,3.5585,32.2649,0.3792,34.6232,0.0446,1.0691,6.1327,-6.9556,-0.8229,6.5451,0.3576,4.8953,489.2114,-18.0627,-2.5125,-8.2053,198.7955,0.9562,6.1874,0.1616,346.333,333.7551,-3.4514,0.9626,7.5077,0.605,44.2236
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,13.8,0.1546,21.1314,65.576,0,0.0568,0.1962,0.0347,0.1261,-0.1395,0.172,3.5253,32.4883,0.3582,29.8686,0.0258,1.2827,7.2979,-5.5427,1.7552,5.6937,-1.0955,2.7569,415.9909,-21.6765,-4.5079,-6.7488,166.1981,0.8144,6.7892,0.1473,272.777,260.3239,-2.2991,0.3893,6.083,1.4848,54.4562
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,14.4,-0.023,0.0073,78.3027,0,0.0632,0.1467,0.0241,0.1049,-0.0835,0.2459,3.6281,32.6711,0.3274,40.0497,0.0086,0.1095,8.1145,-5.9798,2.1347,5.1909,-1.6734,3.3588,498.5568,-18.9402,-3.1645,-6.2832,219.5224,0.7453,6.8642,0.1457,376.2858,371.1882,-1.7587,0.2253,5.4162,1.8987,55.9931
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5.6,-0.0887,3.5623,72.9623,0,0.0839,0.1678,0.0373,0.1257,-0.0839,0.6271,3.6494,32.6332,0.3201,35.739,0.0209,1.6168,8.1083,-6.8463,1.262,5.6717,-1.1279,8.4002,526.643,-18.9883,-2.125,-7.0019,223.4681,0.6961,6.7996,0.147,392.9329,393.084,-2.2719,0.3796,6.0513,1.5074,56.7549
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,10.1,-0.1417,5.167,74.0081,0,0.1576,0.1354,0.0489,0.1464,0.0222,0.4646,3.7133,32.2918,0.2167,38.1545,0.0104,2.1086,8.177,-7.7892,0.3878,6.1052,-1.2868,6.9503,513.6342,-22.4488,-4.4085,-7.0209,235.5111,0.4085,7.392,0.1353,395.6975,406.3163,-2.4092,0.3926,6.4978,1.6794,62.662
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,12.9,0.113,3.58,72.23,0,0.033,0.103,0.0309,0.068,-0.07,0.498,3.585,32.184,0.5414,33.0342,0.0054,0.4746,5.2749,-6.2405,-0.9656,6.0159,1.1153,8.949,497.3794,-26.74,-3.18,-8.2728,195.887,1.6642,4.9006,0.2041,340.1513,318.0985,-3.5656,1.2971,7.313,0.1818,23.38
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,11.3,0.1274,5.3289,71.3525,0,0.0721,0.1699,0.0429,0.121,-0.0978,0.0664,3.4223,32.3156,0.5032,32.9426,0.0017,0.1923,5.3633,-6.0916,-0.7283,5.6729,-0.436,7.0203,476.8618,-14.107,-1.56,-7.2956,190.9784,1.1398,6.1089,0.1637,332.5657,324.5286,-2.6184,0.5612,6.2341,0.9972,37.9355
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,9.2,-0.0983,16.752,67.6754,0,0.1111,0.1738,0.0344,0.1429,-0.0627,0.7639,3.6398,32.4571,0.3206,33.4734,0.0022,1.0551,7.4447,-5.897,1.5476,5.0922,-1.6515,5.0343,484.3178,-14.5932,-2.8949,-6.4345,202.0255,0.6778,6.7437,0.1483,352.6445,335.1939,-1.7203,0.2194,5.3116,1.871,56.2871
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,19.5,0.0807,20.0945,64.9556,0,0.0723,0.098,0.0483,0.0854,-0.0257,0.9262,3.5693,32.1891,0.2896,32.0468,0.0025,2.7806,7.4114,-7.2309,0.1805,6.7162,0.7353,4.8433,477.321,-11.3831,-1.6815,-8.431,206.5883,0.8615,5.9809,0.1673,328.7043,321.8058,-3.7258,1.1608,7.8771,0.4255,50.6622
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,8.7,-0.1336,8.8035,72.2152,0,0.1697,0.1364,0.0481,0.153,0.0334,0.7625,3.3843,32.031,0.2259,35.0565,0.0033,0.1621,7.9781,-7.181,0.7971,6.6278,-1.6157,2.4403,418.332,-10.7343,-2.1506,-7.2827,180.7727,0.4256,8.2435,0.1213,306.1824,312.6997,-2.5061,0.3809,7.0088,1.9966,67.1159
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,4,-0.2538,0.8349,79.9547,0,0.0138,0.1397,0.0218,0.0765,-0.1259,0.0744,3.7838,32.6553,0.3998,44.4815,0.0335,2.3251,7.9111,-7.4294,0.4817,5.2733,-0.2386,4.9422,723.9185,-9.8952,-1.4036,-6.9538,401.2195,0.9514,5.5119,0.1814,595.7767,633.5948,-2.5174,0.5749,5.8482,0.8135,51.4442
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,15.7,0.1684,1.0254,74.6628,0,0.1095,0.1488,0.0396,0.129,-0.0393,0.7848,3.3758,32.2819,0.2344,35.8766,0.0142,1.8268,8.8876,-6.9156,1.972,6.1326,-1.3162,4.2128,481.2633,-14.9119,-1.72,-7.0861,204.2082,0.5252,7.4488,0.1342,359.3845,358.1053,-2.4082,0.3893,6.5219,1.7055,65.8492
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,13.5,0.1355,0.0592,76.7928,0,0.0782,0.1403,0.0304,0.1093,-0.0621,0.5049,3.5902,32.6823,0.3024,40.234,0.0103,0.2983,8.1243,-6.5014,1.6229,5.4514,-1.3282,6.1758,533.2976,-23.1612,-3.3301,-6.6004,233.4628,0.6745,6.7797,0.1475,409.7354,403.161,-2.0616,0.3135,5.7649,1.6418,58.5
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,7.4,-0.0169,7.3799,72.04,0,0.032,0.129,0.0312,0.081,-0.097,0.894,3.691,32.344,0.3386,33.7611,0.0108,1.372,6.2644,-7.3896,-1.1253,6.6415,0.6291,3.6355,447.9074,-17.99,-2.87,-8.4899,185.935,1.0333,6.0124,0.1663,318.2202,307.6569,-3.6353,1.099,7.7405,0.4699,38.07
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,10.7,0.0413,0,79.8569,0,0.0384,0.154,0.0222,0.0963,-0.1156,0.4261,3.6339,32.8278,0.3485,39.7374,0.0067,0.466,8.7467,-6.2596,2.4871,5.0574,-1.4563,4.9906,530.7901,-32.4107,-2.8857,-6.3684,225.6848,0.8484,6.5138,0.1536,398.2181,394.5538,-1.8005,0.2489,5.3063,1.7052,43.8479
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,8.7,0.0531,18.9022,66.0865,0,0.0363,0.1563,0.023,0.0963,-0.12,0.3415,3.512,32.233,0.3339,31.0429,0.0289,0.4901,6.834,-4.831,2.003,5.0635,-1.3306,3.3997,448.8853,-24.965,-4.2667,-6.4323,183.4083,0.8586,6.3941,0.1564,304.8464,291.9323,-1.8664,0.2725,5.336,1.6031,54.7901
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,13.2,0.0226,0.607,74.1273,0,0.0187,0.1423,0.0239,0.081,-0.1237,0.6093,3.5993,32.4184,0.335,36.4231,0.0177,0.2248,6.4684,-6.2799,0.1885,5.8195,-0.3146,1.4402,479.0511,-12.7745,-1.7335,-7.5049,204.9088,0.9333,6.134,0.163,346.2747,337.5968,-2.7525,0.6177,6.4372,0.9323,50.518
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,13.6,0.1591,1.7743,74.139,0,0.1232,0.1464,0.0396,0.135,-0.0232,0.7533,3.3634,32.2824,0.2796,35.4191,0.0137,1.0475,8.0373,-6.5342,1.5032,5.7025,-1.4189,7.7424,486.2375,-22.9831,-3.5295,-6.7972,207.925,0.6136,7.1213,0.1404,353.9291,353.5372,-2.1418,0.3221,6.0245,1.741,60.225
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,9.3,-0.2796,11.3711,70.6403,0,0.1614,0.1013,0.0477,0.1314,0.0601,0.4708,3.6921,32.1352,0.1726,35.7072,0.0001,0.4479,9.1858,-7.7232,1.4626,6.5876,-1.2836,1.2858,437.6516,-11.5396,-2.0948,-7.3048,190.1354,0.3314,7.8712,0.1271,322.3096,321.2432,-2.652,0.4468,7.0343,1.7304,69.5535
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,13.4,0.056,6.8599,69.33,0,0.028,0.136,0.0303,0.082,-0.108,0.2456,3.515,32.026,0.3573,32.6893,0.0026,0.0428,5.5806,-6.4987,-0.9181,6.8578,0.8004,3.6078,432.3992,-13.69,-2.64,-8.538,171.3171,1.089,6.0574,0.1651,287.7636,278.0502,-3.8291,1.2103,8.0681,0.4099,43.18
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,6.2,-0.0366,2.8324,73.4038,0,0.0838,0.1591,0.0345,0.1215,-0.0753,0.6224,3.6539,32.5334,0.3277,36.0276,0.017,1.9846,7.8371,-6.7857,1.0514,5.608,-1.2812,3.7654,500.5858,-12.7035,-3.2246,-6.9291,217.0058,0.7128,6.8892,0.1451,371.9499,375.7349,-2.1634,0.3398,5.9478,1.621,55.0922
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,17,0.1292,10.1265,68.8929,0,0.0176,0.1504,0.025,0.0842,-0.1327,1.1328,3.4244,31.9441,0.3155,35.4563,0.0186,0.2671,7.5791,-6.5333,1.0458,6.1311,-0.1617,7.2507,631.3944,-15.032,-3.8127,-7.2542,320.6627,0.7329,6.2928,0.1589,465.9115,482.7493,-2.9847,0.7078,6.839,0.8695,62.2198
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,8.5,0.1306,4.46,73.66,0,0.051,0.13,0.0406,0.091,-0.079,0.6292,3.309,32.045,0.3971,32.268,0.0008,0.0698,5.5456,-6.7735,-1.228,6.6289,0.6354,3.6213,428.8272,-15.32,-2.32,-8.4725,170.2006,1.1499,5.9935,0.1668,296.6254,293.2682,-3.6321,1.1006,7.7295,0.4652,33.69
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,7.9,0.0614,6.6399,73.06,0,0.232,0.156,0.0405,0.194,0.076,0.5634,3.159,31.765,0.3512,32.8399,0.0005,0.0087,6.6024,-5.9617,0.6407,5.9696,-2.5475,4.8016,399.2109,-22.57,-3.48,-6.4822,162.7302,0.4927,8.5171,0.1174,283.4955,293.3103,-1.711,0.1719,6.1415,2.7194,58.97
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,19.6,0.1351,21.4798,63.62,0,0.122,0.198,0.0477,0.16,-0.076,1.2658,3.419,31.739,0.226,31.3104,0.0032,0.0891,7.6127,-6.1062,1.5065,6.4525,-1.3897,4.3016,423.2696,-17.16,-3.89,-7.1119,167.1304,0.4618,7.8422,0.1275,292.3782,279.7405,-2.5314,0.4086,6.8611,1.7983,67.99
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,19,0.2452,5.4468,69.2437,0,0.064,0.176,0.0368,0.12,-0.112,0.859,3.3225,31.8497,0.439,32.5012,0.0131,0.3691,5.7807,-5.6274,0.1533,5.4056,-0.8025,3.7874,459.7341,-16.893,-2.261,-7.0059,181.2686,0.9847,6.2081,0.1611,323.6681,314.4224,-2.3016,0.4266,5.8322,1.2291,45.3599
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,14.7,0.0174,2.5212,73.5367,0,0.0192,0.1301,0.025,0.0746,-0.1109,0.813,3.6374,32.1623,0.4696,39.2449,0.0129,0.4094,6.166,-7.0991,-0.9331,5.9694,0.7474,9.0718,689.3549,-23.7799,-2.4406,-7.9713,359.3477,1.2554,5.2219,0.1915,529.7295,546.2856,-3.3584,1.08,7.0494,0.3326,39.256
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,17.1,0.1196,3.6694,70.0316,0,0.0445,0.1569,0.0324,0.1007,-0.1125,1.0963,3.5178,31.9693,0.3858,35.3004,0.0277,0.5536,6.4441,-6.4992,-0.0552,5.7607,-0.4972,3.9898,499.7508,-15.0816,-3.9097,-7.343,220.1391,0.8738,6.258,0.1598,369.942,373.7372,-2.6318,0.5534,6.3142,1.0506,48.2316
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,12.4,0.0155,9.3199,68.36,0,0.059,0.13,0.0367,0.095,-0.071,0.9481,3.61,32.083,0.3191,35.4773,0.0043,2.0174,6.7313,-6.8057,-0.0743,6.0056,-0.1973,6.188,491.8313,-22.08,-4.19,-7.7952,217.7044,0.8417,6.2029,0.1612,366.267,351.3424,-2.9042,0.6799,6.6855,0.8772,52.18
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,11,-0.1779,2.0976,80.0499,0,0.0005,0.104,0.0127,0.0523,-0.1035,0.3647,3.7171,32.3429,0.3707,45.8821,0.017,0.9607,7.6989,-7.4023,0.2967,5.5717,0.5251,8.049,864.1496,-20.8405,-1.6633,-7.4883,533.7817,1.1434,5.0466,0.1981,735.1318,789.3802,-3.0484,0.9207,6.4924,0.3956,51.2704
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,8.4,0.0126,0,77.5258,0,0.0546,0.1704,0.0222,0.1126,-0.1158,0.1267,3.6656,33.1702,0.3482,40.6001,0.0103,1.0693,8.3733,-6.1885,2.1848,4.9419,-1.9008,7.2415,548.1974,-23.0214,-2.0049,-5.9647,225.0592,0.7469,6.8427,0.1461,405.9652,389.5709,-1.5205,0.1689,5.1108,2.0697,59.459
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,13.2,0.0131,0.2767,74.5348,0,0.026,0.123,0.0265,0.0745,-0.097,0.5671,3.569,32.2795,0.3504,36.8105,0.0017,0.0226,5.8297,-6.6394,-0.8097,6.4009,0.3546,4.3565,473.3617,-16.0705,-2.3302,-8.1619,199.1667,1.0218,6.0462,0.1654,337.3981,329.2156,-3.3778,0.9435,7.3444,0.5889,43.1292
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,17.2,0.0517,16.2199,64.58,0,0.084,0.188,0.0349,0.136,-0.104,1.1026,3.4845,32.021,0.3115,32.4224,0.027,0.6504,7.2382,-5.8727,1.3655,5.481,-1.4704,4.6538,473.2452,-14.93,-3.035,-6.8453,184.1109,0.6691,6.9514,0.1439,342.1935,324.2023,-2.0053,0.2892,5.7702,1.7596,56.505
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,7.7,-0.1752,0.0557,77.9301,0,0.0832,0.1288,0.0248,0.1059,-0.0456,0.4515,3.6199,32.4113,0.2378,42.0017,0.0049,0.059,8.3809,-6.6452,1.7357,5.43,-1.835,5.7356,551.9453,-20.0893,-1.757,-6.3201,249.6754,0.4947,7.265,0.1376,429.1418,433.8562,-1.7975,0.2224,5.6524,2.0574,67.4707
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_bromide_1_smi1_1_s_1,10.6,-0.1486,8.6301,69.91,0,0.0299,0.1228,0.0288,0.0759,-0.0929,0.8543,3.6141,32.0636,0.3263,35.3166,0.001,0.0133,5.7658,-6.9813,-1.2155,6.7111,0.5873,2.397,451.4282,-11.3235,-2.4213,-8.5137,194.5195,0.9372,6.1238,0.1633,317.923,311.342,-3.6492,1.0873,7.7984,0.5,43.6682
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,3,-0.2009,7.4099,73.28,0,0.074,0.152,0.0302,0.113,-0.078,0.3899,3.81,32.574,0.2278,36.4354,0.001,0.155,8.5555,-7.4049,1.1506,5.8134,-1.4745,8.2834,486.5496,-30.21,-3.38,-6.9005,208.5249,0.5493,7.2879,0.1372,372.02,361.5908,-2.1694,0.3229,6.1363,1.7974,54.52
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,16,0.1145,3.8602,73.283,0,0.0317,0.1446,0.0285,0.088,-0.1129,1.1849,3.2734,31.769,0.3033,37.5317,0.019,3.9086,7.8098,-7.0002,0.8096,6.2504,-0.2615,3.8025,626.244,-8.0254,-1.9334,-7.3132,320.2266,0.666,6.5119,0.1536,473.6582,501.3212,-2.9945,0.6887,6.9391,0.9502,63.4671
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,7.9,-0.034,1.7833,76.0663,0,0.2021,0.1681,0.0491,0.1855,0.034,0.6948,3.4531,32.4337,0.2401,37.0487,0.0159,0.9988,8.6955,-7.4101,1.2854,6.0539,-1.9237,0.8197,481.2644,-7.9965,-1.444,-6.7089,215.8285,0.4479,7.9776,0.1253,364.4219,381.6705,-2.0651,0.2674,6.3212,2.191,64.8677
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,11.9,0.1248,8.0622,70.7047,0,0.0931,0.187,0.0388,0.1401,-0.0939,0.1716,3.4061,32.3816,0.3129,31.5804,0.028,1.9557,7.7749,-6.4139,1.361,6.1195,-1.4426,1.0306,422.2207,-10.6799,-2.0126,-7.1402,161.9399,0.6867,7.5621,0.1322,293.6063,287.1606,-2.3384,0.3616,6.481,1.8042,59.4533
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,9.2,-0.1389,0.2346,78.4084,0,0.0141,0.1101,0.0188,0.0621,-0.0961,0.5075,3.6198,32.3166,0.2865,42.6516,0.0256,0.3219,7.7973,-7.1009,0.6963,6.1137,-0.0921,2.5125,668.7082,-15.6802,-1.8271,-7.3978,351.665,0.7286,6.2058,0.1611,515.3302,537.6614,-3.0108,0.7304,6.8441,0.8225,62.656
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,13.8,-0.1515,10.5035,70.8429,0,0.0732,0.1179,0.0425,0.0955,-0.0447,0.4144,3.714,32.3668,0.3398,36.5397,0.0101,0.3627,7.1986,-7.375,-0.1764,6.0101,0.0317,9.1667,563.1771,-21.2676,-2.3441,-7.6736,261.7912,0.7806,5.9785,0.1673,421.2405,431.8022,-3.0209,0.7632,6.7734,0.7316,49.4131
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,10.2,0.0102,0.627,75.4422,0,0.0918,0.151,0.0252,0.1211,-0.0592,0.7311,3.3338,32.1384,0.2656,36.3163,0.0027,0.0392,8.2209,-5.9908,2.2301,5.4684,-2.1345,5.664,485.1132,-21.0462,-1.7871,-6.2332,198.8765,0.5311,7.6029,0.1315,354.0952,348.9889,-1.6669,0.1828,5.6512,2.3174,67.9896
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,11.1,0.0245,14.9345,68.1101,0,0.054,0.131,0.0363,0.0924,-0.077,0.9827,3.7203,32.5126,0.3814,31.8475,0.1203,3.5284,7.2839,-6.5984,0.6856,6.1957,-0.0304,6.5304,458.0831,-29.3792,-6.2146,-7.6857,195.9124,0.936,6.2261,0.1606,311.6412,301.9824,-3.0827,0.7632,6.9589,0.7935,44.6294
