Reaction,Aryl SMILES,Catalyst Name,Base Name,Solvent Name,Yield
25837,CSc1ncc(c(n1)CO)Br,cphos-pd-g4,LiOTMS,DMSO,15.835
25838,CCOC(=O)c1c(oc(n1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,0
25839,c1cc(ccc1C#N)c2ccc(s2)Br,cphos-pd-g4,LiOTMS,DMSO,0
25840,CCCc1[nH]c(c(n1)Br)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,0
25841,c1c(cc(cc1[N+](=O)[O-])Br)[N+](=O)[O-],cphos-pd-g4,LiOTMS,DMSO,19.06
25842,c1c(cnc2c1CCC2=O)Br,cphos-pd-g4,LiOTMS,DMSO,0
25843,c1ccc(cc1)OCc2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,74.78
25844,CS(=O)(=O)c1cccc(c1)Br,cphos-pd-g4,LiOTMS,DMSO,60.65
25845,COc1ccc(cc1)CNc2c(cc3ccc(cc3n2)CC(C=C)OCC#C)Br,cphos-pd-g4,LiOTMS,DMSO,0
25846,CC(=O)Nc1ccc(cc1)Br,cphos-pd-g4,LiOTMS,DMSO,46.355
25847,CCn1c(=O)c2c(nc(n2Cc3ccc(c(c3)Br)OC)N[C@@H]4CCC[C@H]4O)n(c1=O)CCO,cphos-pd-g4,LiOTMS,DMSO,7.26
25848,c1ccc(c(c1)n2cnc(n2)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
25849,C[Si](C)(C)C#Cc1c(cc(cn1)Br)N,cphos-pd-g4,LiOTMS,DMSO,0
25850,c1ccn2c(c1)nc(c2Cl)Br,cphos-pd-g4,LiOTMS,DMSO,0.97
25851,c1cc(cc(c1)Cl)COc2cc(cc(c2)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,68.135
25852,Cc1c(ccc2n1nc(n2)N)Br,cphos-pd-g4,LiOTMS,DMSO,0
25853,c1ccc(c(c1)CC(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
25854,c1c(nc(s1)C(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
25855,c1cc2nc(c(n2cc1Cl)Br)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,0
25856,c1cc2c(cc1F)cc(n2CC(=O)NCc3ccc(cn3)Br)c4ncco4,cphos-pd-g4,LiOTMS,DMSO,0
25857,Cc1cc(cc(c1)Br)C(=O)OC,cphos-pd-g4,LiOTMS,DMSO,37.145
25858,CC(C)(C)OC(=O)NC1CNc2ccc(cc2NC1=O)Br,cphos-pd-g4,LiOTMS,DMSO,0
25859,COc1cc2c(cc(cn2)Br)nc1,cphos-pd-g4,LiOTMS,DMSO,31.69
25860,c1cc(c(cc1O)Br)OC(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,4.455
25861,c1c(c(c(cn1)Br)O)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,0
25862,CN(C)[C@@H](c1ccc(cc1)Br)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,70.275
25863,Cc1cc(c(c(c1)C)Br)C,cphos-pd-g4,LiOTMS,DMSO,0
25864,CCOc1ccc(cn1)Br,cphos-pd-g4,LiOTMS,DMSO,50.67
25865,CCc1ccc(c(c1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,29.125
25866,CS(=O)(=O)c1nc(c(c(n1)NCc2ccccc2)Br)NCc3ccccc3,cphos-pd-g4,LiOTMS,DMSO,0
25867,CCc1c(cccc1Br)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,9.975
25868,COc1ccc(cc1)CN2CCc3cc(ccc3C2=O)Br,cphos-pd-g4,LiOTMS,DMSO,55.86
25869,c1ccc2c(c1)ccc(n2)Br,cphos-pd-g4,LiOTMS,DMSO,59.11
25870,Cc1cc(cc(c1Oc2c(c(nc(n2)Nc3ccc(cc3)C#N)N)Br)C)C#N,cphos-pd-g4,LiOTMS,DMSO,0
25871,COc1ccc2c(c1)nc([nH]2)Br,cphos-pd-g4,LiOTMS,DMSO,2.825
25872,c1ccc2c(c1)-c3ccc(cc3C2=O)Br,cphos-pd-g4,LiOTMS,DMSO,30.55
25873,Cc1cccc(c1Br)C#N,cphos-pd-g4,LiOTMS,DMSO,17.59
25874,CC(C)c1cc(c2cc(ccc2n1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,44.455
25875,c1cc(ccc1/C=C/C(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,66.2
25876,Cc1cc(cc(c1Br)C)C(=O)OC(C)(C)C,cphos-pd-g4,LiOTMS,DMSO,0.715
25877,COC(=O)C(CO)(CO)c1ccc(cc1)Br,cphos-pd-g4,LiOTMS,DMSO,0
25878,c1c(cc(c(c1Cl)Br)Cl)O,cphos-pd-g4,LiOTMS,DMSO,0
25879,c1c(cc(c(c1F)CO)F)Br,cphos-pd-g4,LiOTMS,DMSO,46.695
25880,c1cc2c(cc1Br)c(nc(n2)Cl)N3CCOCC3,cphos-pd-g4,LiOTMS,DMSO,0
25881,Cn1cc(c(n1)c2cccc(c2)N)Br,cphos-pd-g4,LiOTMS,DMSO,0
25882,c1cc(ncc1Br)C[n+]2cc(on2)O,cphos-pd-g4,LiOTMS,DMSO,0
25883,COC(=O)c1cc(c(s1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,0
25884,c1c(cc(c(c1Cl)F)Br)OC2CCC2,cphos-pd-g4,LiOTMS,DMSO,29.26
25885,c1cn2c(c(n1)Cl)c(nc2C3CCCO3)Br,cphos-pd-g4,LiOTMS,DMSO,0
25886,c1cc(c(nc1)S(=O)(=O)N)Br,cphos-pd-g4,LiOTMS,DMSO,0
25887,CC(C)(C)OC(=O)N(CCN(C)C)Cc1ccc(cc1)Br,cphos-pd-g4,LiOTMS,DMSO,63.51
25888,c1c(cnc(n1)OC2CCNCC2)Br,cphos-pd-g4,LiOTMS,DMSO,4.75
25889,CC(C)(C)OC(=O)n1cc(c2c1ccnc2)Br,cphos-pd-g4,LiOTMS,DMSO,70.06
25890,CCc1c(cncc1Br)F,cphos-pd-g4,LiOTMS,DMSO,16.275
25891,COc1cc(ccc1Br)N,cphos-pd-g4,LiOTMS,DMSO,0
25892,COc1ccc(cc1)Br,cphos-pd-g4,LiOTMS,DMSO,62.255
25893,c1cc2c(c(c(nc2Br)C(=O)NCc3ccc(cc3)F)O)nc1,cphos-pd-g4,LiOTMS,DMSO,6.095
25894,COC(=O)c1ccc(c(c1)N)Br,cphos-pd-g4,LiOTMS,DMSO,0
25895,CCOC(=O)C1CCC(=O)c2c1ccc(c2)Br,cphos-pd-g4,LiOTMS,DMSO,0
25896,c1c(cnc(c1OCC(F)(F)F)N)Br,cphos-pd-g4,LiOTMS,DMSO,0
25897,CCn1c(nc2c1c3ccc(cc3nc2N)Br)CN4CCCC4=O,cphos-pd-g4,LiOTMS,DMSO,6.37
25898,c1cc(c(cc1Cl)C(=N)Cc2cc(ccc2Br)Cl)O,cphos-pd-g4,LiOTMS,DMSO,0
25899,COc1cc2c(cc1Br)cnc(n2)Cl,cphos-pd-g4,LiOTMS,DMSO,0
25900,c1cc(cc(c1)Br)Nc2nccc(n2)Cl,cphos-pd-g4,LiOTMS,DMSO,0
25901,CC(C)(C)OC(=O)Cn1c(cc(n1)Br)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,1.18
25902,COc1cccc(c1Br)F,cphos-pd-g4,LiOTMS,DMSO,0
25903,c1cc(c(c(c1C#N)F)Cl)Br,cphos-pd-g4,LiOTMS,DMSO,23.535
25904,CC(C)(C)OC(=O)N[C@H](Cc1ccc(cc1)Br)CC(=O)O,cphos-pd-g4,LiOTMS,DMSO,58.695
25905,Cc1c(ccc2c1NC(=O)C2(OC)OC)Br,cphos-pd-g4,LiOTMS,DMSO,0
25906,c1cc(ccc1CN2CCNCC2)Br,cphos-pd-g4,LiOTMS,DMSO,5.995
25907,CC(C)(C)[Si](c1ccccc1)(c2ccccc2)OCc3ccc(cc3)Br,cphos-pd-g4,LiOTMS,DMSO,42.635
25908,c1cc2c(cc1Br)occ2CC#N,cphos-pd-g4,LiOTMS,DMSO,4.405
25909,CC(C)(c1cc(cc2c1n[nH]c2)Br)O,cphos-pd-g4,LiOTMS,DMSO,0
25910,COC(=O)CCC1CC(c2cc(ccc2O1)Br)O,cphos-pd-g4,LiOTMS,DMSO,9.14
25911,c1ccc(cc1)n2c(=O)c3ccc(cc3[nH]c2=S)Br,cphos-pd-g4,LiOTMS,DMSO,0
25912,CC(C)(C)OC(=O)N1Cc2c(cccc2Br)C(C1)(F)F,cphos-pd-g4,LiOTMS,DMSO,15.625
25913,c1cc2c(c(cs2)Br)nc1,cphos-pd-g4,LiOTMS,DMSO,10.525
25914,c1cc2c(c(c1)Br)CN(C2=O)C3CCC(=O)NC3=O,cphos-pd-g4,LiOTMS,DMSO,0
25915,CC(C)(C)OC(=O)N1CCC2(CC1)CC(=O)c3cc(ccc3O2)Br,cphos-pd-g4,LiOTMS,DMSO,0
25916,Cn1c(cc(n1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,13.18
25917,CC1(C2CC[C@]13CS(=O)(=O)N(C3C2)C(=O)CCc4ccc(cc4)Br)C,cphos-pd-g4,LiOTMS,DMSO,6.23
25918,c1cc(cc(c1)Br)Cn2nccn2,cphos-pd-g4,LiOTMS,DMSO,73.62
25919,c1cc2c(cc1Br)c3c(ccnc3Cl)c(n2)Cl,cphos-pd-g4,LiOTMS,DMSO,0
25920,Cn1c2ccc(cc2cn1)Br,cphos-pd-g4,LiOTMS,DMSO,67.435
25921,c1cc(c(c(c1C#N)N)F)Br,cphos-pd-g4,LiOTMS,DMSO,0
25922,COc1cc2ccc(cc2nn1)Br,cphos-pd-g4,LiOTMS,DMSO,59
25923,c1cc(c(nc1)[N+](=O)[O-])Br,cphos-pd-g4,LiOTMS,DMSO,33.325
25924,c1cc(ccc1c2ncon2)Br,cphos-pd-g4,LiOTMS,DMSO,0
25925,c1cc(ccc1C(=O)C2CC2(F)F)Br,cphos-pd-g4,LiOTMS,DMSO,51.12
25926,CC12CC(c3n1c(c(c(=O)c3Br)OC)C(=O)N(C2)C)O,cphos-pd-g4,LiOTMS,DMSO,0
25927,c1ccc(cc1)CN2Cc3ccc(cc3C2)Br,cphos-pd-g4,LiOTMS,DMSO,52.035
25928,c1c2c([nH]nc2nc(n1)Cl)Br,cphos-pd-g4,LiOTMS,DMSO,0
25929,c1cc(ccc1S(=O)(=O)CCN2CCC(CC2)O)Br,cphos-pd-g4,LiOTMS,DMSO,54.105
25930,c1cc2c(cc1Br)C(=O)CS2(=O)=O,cphos-pd-g4,LiOTMS,DMSO,48.68
25931,c1cc(ccc1C2CC3(C2)OCCO3)Br,cphos-pd-g4,LiOTMS,DMSO,63.015
25932,c1ccc(cc1)OCc2ccccc2Br,cphos-pd-g4,LiOTMS,DMSO,61.12
25933,COc1cc(cc(c1F)Br)OC2CC2,cphos-pd-g4,LiOTMS,DMSO,21.84
25934,c1cnc2c(nnn2c1)Br,cphos-pd-g4,LiOTMS,DMSO,0
25935,c1cc(c(c(c1)Br)F)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,17.44
25936,c1cc(ccc1Cn2c3c(cc(cc3Br)F)c4c2[C@H](CC4)CC(=O)O)Cl,cphos-pd-g4,LiOTMS,DMSO,0
25937,CNC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(c2)F)Br,cphos-pd-g4,LiOTMS,DMSO,0
25938,Cc1c(c(nc(n1)N)C)Br,cphos-pd-g4,LiOTMS,DMSO,0
25939,COc1cncc(c1Cl)Br,cphos-pd-g4,LiOTMS,DMSO,32.215
25940,c1c(cc(c2c1c([nH]n2)N)C(F)(F)F)Br,cphos-pd-g4,LiOTMS,DMSO,0
25941,c1cn2cc(cnc2n1)Br,cphos-pd-g4,LiOTMS,DMSO,6.83
25942,c1cnccc1c2c(c[nH]n2)Br,cphos-pd-g4,LiOTMS,DMSO,0
25943,c1cc(ccc1CCn2cnnc2)Br,cphos-pd-g4,LiOTMS,DMSO,59.375
25944,c1cc2c(cc1Br)c(no2)Cl,cphos-pd-g4,LiOTMS,DMSO,59.15
25945,CC(C)(C)OC(=O)N1CC(C1)Oc2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,67.12
25946,COC(c1ccc(cc1)Br)C(=O)Nc2ccc(cc2)F,cphos-pd-g4,LiOTMS,DMSO,63.205
25947,c1cc2c(cc1Br)c(ncn2)NC3CC4(C3)CC(=O)C4,cphos-pd-g4,LiOTMS,DMSO,7.435
25948,CC(C)(C)OC(=O)n1cc(c2c1nccc2)Br,cphos-pd-g4,LiOTMS,DMSO,0
25949,CCC(=O)c1ccc(c(c1)Br)F,cphos-pd-g4,LiOTMS,DMSO,8.455
25950,c1ccc(cc1)CNc2cc(ccc2[N+](=O)[O-])Br,cphos-pd-g4,LiOTMS,DMSO,39.675
25951,CC(C)(C)[C@@H]1COC(=N1)c2ccccc2Br,cphos-pd-g4,LiOTMS,DMSO,0
25952,c1c(cnc2c1CCc3cc(c(cc3C2=O)[N+](=O)[O-])Cl)Br,cphos-pd-g4,LiOTMS,DMSO,0
25953,c1cc(ccc1C(=O)CC#N)Br,cphos-pd-g4,LiOTMS,DMSO,52.37
25954,CC(C)(C)OC(=O)N1CCc2c1ccc(c2)Br,cphos-pd-g4,LiOTMS,DMSO,30.465
25955,COC(=O)c1cc(cc(c1)Br)S(=O)(=O)C,cphos-pd-g4,LiOTMS,DMSO,0
25956,c1cc2c(c([nH]n2)Br)nc1,cphos-pd-g4,LiOTMS,DMSO,0
25957,Cc1cc2nc(c(n2cc1F)Br)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,10.77
25958,c1c2c(cc(c1Br)Cl)NC(=O)C2,cphos-pd-g4,LiOTMS,DMSO,0
25959,c1c(cc(c(c1C=O)O)[N+](=O)[O-])Br,cphos-pd-g4,LiOTMS,DMSO,21.37
25960,c1cc(cc(c1)Br)C2CCC(=O)NC2,cphos-pd-g4,LiOTMS,DMSO,4.05
25961,C[C@@H]1CCCN1S(=O)(=O)c2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,64.555
25962,CC(=O)Cc1cccc(c1)Br,cphos-pd-g4,LiOTMS,DMSO,4.24
25963,c1c(sc(n1)CCC(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,7.675
25964,CC(C)(c1ccc(cc1)Br)F,cphos-pd-g4,LiOTMS,DMSO,0
25965,Cc1cccn2c1ncc2Br,cphos-pd-g4,LiOTMS,DMSO,0
25966,c1cc(ccc1C2OCCO2)Br,cphos-pd-g4,LiOTMS,DMSO,0
25967,c1cc(ccc1N2C[C@@H](OC2=O)CO)Br,cphos-pd-g4,LiOTMS,DMSO,54.63
25968,c1ccc(c(c1)C(=O)Nc2ccccc2Br)O,cphos-pd-g4,LiOTMS,DMSO,0
25969,c1(c(c(c(c(c1F)F)Br)F)F)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,0
25970,Cc1ccnc(n1)Nc2cc(cc(c2)Br)C,cphos-pd-g4,LiOTMS,DMSO,0
25971,CSc1ccc(cn1)Br,cphos-pd-g4,LiOTMS,DMSO,9.305
25972,CSc1ncc(cn1)Br,cphos-pd-g4,LiOTMS,DMSO,31.975
25973,c1cc(c(cc1Cl)S(=O)(=O)N)Br,cphos-pd-g4,LiOTMS,DMSO,0
25974,CC[C@@H]1C[C@@H](c2cc(ccc2N1C(=O)OCC)C(F)(F)F)Nc3ncc(cn3)Br,cphos-pd-g4,LiOTMS,DMSO,0
25975,Cc1cc(cc(c1Br)C)OC2CCN(CC2)C(=O)OC(C)(C)C,cphos-pd-g4,LiOTMS,DMSO,0
25976,COc1cc(c(c(c1)Br)N)C(=O)NCc2ccc(cc2)Cl,cphos-pd-g4,LiOTMS,DMSO,0
25977,c1cc(c(cc1F)OC2CCN(CC2)c3cc(on3)c4nnn(n4)CC(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,8.69
25978,c1cc(c2cnccc2c1N)Br,cphos-pd-g4,LiOTMS,DMSO,0
25979,c1ccc2c(c1)c3cc(ccc3o2)Br,cphos-pd-g4,LiOTMS,DMSO,67.995
25980,c1c(cnc2c1CC(=O)N2)Br,cphos-pd-g4,LiOTMS,DMSO,0
25981,c1c2c(c(cn1)Br)nc[nH]2,cphos-pd-g4,LiOTMS,DMSO,0
25982,CC(C)(C)OC(=O)N1CC[C@H]1C(=O)OCC(=O)c2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,0
25983,COCc1ccc(cc1)Br,cphos-pd-g4,LiOTMS,DMSO,42.26
25984,COc1cc(ncc1Br)Cl,cphos-pd-g4,LiOTMS,DMSO,12.95
25985,CC1(OCCO1)c2cc(cnc2)Br,cphos-pd-g4,LiOTMS,DMSO,56.08
25986,CC(=O)Nc1ccc(cc1C(=O)OC)Br,cphos-pd-g4,LiOTMS,DMSO,0.41
25987,c1cc(ccc1C2CCOCC2)Br,cphos-pd-g4,LiOTMS,DMSO,54.31
25988,c1cc2c(c(c1)Br)C(=O)NC2,cphos-pd-g4,LiOTMS,DMSO,0
25989,COc1cc(ccc1c2cc(nc(n2)Cl)N3CCCC3)Br,cphos-pd-g4,LiOTMS,DMSO,0
25990,Cn1cc(c(n1)C(=O)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
25991,c1cc2cn(nc2cc1Br)C3CCCC(=O)C3,cphos-pd-g4,LiOTMS,DMSO,0
25992,Cc1nc2c(ccc(n2n1)Cl)Br,cphos-pd-g4,LiOTMS,DMSO,0
25993,CC(=O)c1ccc(s1)Br,cphos-pd-g4,LiOTMS,DMSO,0
25994,COC(c1ccc(cc1)Br)OC,cphos-pd-g4,LiOTMS,DMSO,0
25995,COc1cc(c(cc1OC)Br)C=O,cphos-pd-g4,LiOTMS,DMSO,2.54
25996,CCOC(=O)/C=C/Cc1ccc(c(c1)OC)Br,cphos-pd-g4,LiOTMS,DMSO,0
25997,CC(C)(C)OC(=O)N1CCN(CC1)c2c(cccn2)Br,cphos-pd-g4,LiOTMS,DMSO,0
25998,c1cc(c(cc1Br)C(F)(F)F)F,cphos-pd-g4,LiOTMS,DMSO,50.36
25999,COC(=O)CC1CCc2cc(cc3c2n1c(=O)c(=O)[nH]3)Br,cphos-pd-g4,LiOTMS,DMSO,3.16
26000,c1ccc(cc1)COC(=O)N2CCC3(C2)c4cc(ccc4NC3O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26001,c1cc(cc(c1)Br)c2ncon2,cphos-pd-g4,LiOTMS,DMSO,0
26002,Cc1ccc(n1c2nc3ccc(cc3o2)Br)C,cphos-pd-g4,LiOTMS,DMSO,56.065
26003,c1cc(c(c(c1)Br)F)CC[N+](=O)[O-],cphos-pd-g4,LiOTMS,DMSO,0
26004,Cc1cn2cc(cc(c2n1)Br)F,cphos-pd-g4,LiOTMS,DMSO,30.565
26005,C=C[C@@H](Cn1cc(cn1)Br)O,cphos-pd-g4,LiOTMS,DMSO,0
26006,B1(OC(=O)CN(CC(=O)O1)C)c2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,26.44
26007,Cc1c(ncs1)c2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,64.075
26008,c1cc(ccc1[C@H](CO)N)Br,cphos-pd-g4,LiOTMS,DMSO,0
26009,Cn1c2cccc(c2c(n1)Br)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26010,CC1c2ccc(cc2NC(=O)O1)Br,cphos-pd-g4,LiOTMS,DMSO,0
26011,c1c(cc(c(c1F)Br)F)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,0.23
26012,c1cncc2c1c(cs2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26013,c1c(cc(c(c1F)Cl)Br)C#N,cphos-pd-g4,LiOTMS,DMSO,17.29
26014,COC(=O)c1c(c(cs1)Br)F,cphos-pd-g4,LiOTMS,DMSO,0
26015,C=CC12CCC(CC1)(CO2)C(=O)Nc3cccc(c3)Br,cphos-pd-g4,LiOTMS,DMSO,70.415
26016,C/C(=N\C#N)/NC[C@H]1CN(C(=O)O1)c2ccc(c(c2)F)Br,cphos-pd-g4,LiOTMS,DMSO,0
26017,CC(C)(C)OC(=O)c1ccc(s1)Br,cphos-pd-g4,LiOTMS,DMSO,3.37
26018,c1cc(nc2c1cc(cn2)Br)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,44.71
26019,Cc1cc(cc(c1O)Cl)Br,cphos-pd-g4,LiOTMS,DMSO,0
26020,c1cc(c(c(c1)Br)F)C=O,cphos-pd-g4,LiOTMS,DMSO,14.12
26021,CCCc1nc2ccc(cc2c(=O)n1Cc3ccc(cc3)c4ccccc4S(=O)(=O)NC(C)(C)C)I,cphos-pd-g4,LiOTMS,DMSO,2.715
26022,CC(C)(c1cn2cc(ccc2n1)Br)O,cphos-pd-g4,LiOTMS,DMSO,0
26023,c1c(cc(c2c1C(=O)NC2)Br)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,0
26024,Cc1c(cccc1Br)CO,cphos-pd-g4,LiOTMS,DMSO,0
26025,CC[C@@H](C)N1Cc2cc(ccc2S1(=O)=O)Br,cphos-pd-g4,LiOTMS,DMSO,49.56
26026,c1cc2c(cc1Br)C(OC(O2)(F)F)(F)F,cphos-pd-g4,LiOTMS,DMSO,52.9
26027,c1cc(c(cc1Oc2cc(ccc2CN3CCCC3=O)Br)F)Cl,cphos-pd-g4,LiOTMS,DMSO,69.835
26028,COc1ccccc1Cn2cccc(c2=O)Br,cphos-pd-g4,LiOTMS,DMSO,45.54
26029,c1cc(c(c(c1F)C=O)Br)F,cphos-pd-g4,LiOTMS,DMSO,0
26030,c1cc(c(cc1N2C[C@@H](OC2=O)CN)F)Br,cphos-pd-g4,LiOTMS,DMSO,9.545
26031,c1c(cc(cc1O)Br)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,50.755
26032,CC(C)(C)OC(=O)N1CCCCC1c2ccc(cc2)Br,cphos-pd-g4,LiOTMS,DMSO,71.33
26033,c1c(cc(cc1C(=O)O)Br)C#N,cphos-pd-g4,LiOTMS,DMSO,57.975
26034,c1cc2c(cc1Br)cc(o2)C=O,cphos-pd-g4,LiOTMS,DMSO,52.795
26035,Cc1cc(cc(c1)Br)Nc2nc(cc(n2)Cl)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,0
26036,c1cc(cc(c1)Br)C2(CC2)O,cphos-pd-g4,LiOTMS,DMSO,0
26037,c1cc(c2nnc(n2c1)C(F)(F)F)Br,cphos-pd-g4,LiOTMS,DMSO,17.57
26038,c1ccc(c(c1)CS(=O)(=O)N2CCC2)Br,cphos-pd-g4,LiOTMS,DMSO,2.15
26039,CNC(=O)c1c2cc(c(cc2oc1C3CC3)N(C)S(=O)(=O)C)Br,cphos-pd-g4,LiOTMS,DMSO,0
26040,c1cc(ccc1[C@@H]2CC(=O)c3ccc(cc3O2)O)Br,cphos-pd-g4,LiOTMS,DMSO,29.025
26041,CC(=O)Nc1cc(c(cn1)Br)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,0
26042,COC(=O)c1csc(n1)c2ccc(cn2)Br,cphos-pd-g4,LiOTMS,DMSO,11.955
26043,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F,cphos-pd-g4,LiOTMS,DMSO,0
26044,c1cc(cnc1)COc2cc(cnc2N)Br,cphos-pd-g4,LiOTMS,DMSO,0
26045,c1cnc(nc1c2c(ccs2)Br)N,cphos-pd-g4,LiOTMS,DMSO,0
26046,c1cc(c(cc1Br)C#N)C=O,cphos-pd-g4,LiOTMS,DMSO,3.66
26047,c1cc(c(cc1Br)Cl)[N+](=O)[O-],cphos-pd-g4,LiOTMS,DMSO,14.465
26048,CC(C)(C)OC(=O)N1CCC(CC1)(c2ccc(cc2)Br)F,cphos-pd-g4,LiOTMS,DMSO,53.745
26049,COc1ccnc(c1Br)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26050,c1cc2c(c(c1)Br)CCCC2,cphos-pd-g4,LiOTMS,DMSO,5.79
26051,c1ccc(c(c1)C(=O)c2cc(ccc2N)Br)F,cphos-pd-g4,LiOTMS,DMSO,0
26052,Cc1cc2c(cc1Br)cc(s2)C(=O)CCC(=O)OC,cphos-pd-g4,LiOTMS,DMSO,0
26053,Cc1cc(c(s1)C(=O)OC)Br,cphos-pd-g4,LiOTMS,DMSO,41.155
26054,c1cc2c(cc1Br)sc(n2)C(F)(F)F,cphos-pd-g4,LiOTMS,DMSO,52.785
26055,c1cc(ccc1CC#N)Br,cphos-pd-g4,LiOTMS,DMSO,0
26056,CC(C)(C)OC(=O)N1CCC(CC1)c2cc(ccc2Br)Cl,cphos-pd-g4,LiOTMS,DMSO,0
26057,c1ccc(cc1)COC(=O)N(Cc2[nH]cc(n2)c3ccc(cc3)Br)C4CCOCC4,cphos-pd-g4,LiOTMS,DMSO,0
26058,c1ccc(c(c1)C(C2CCNCC2)O)Br,cphos-pd-g4,LiOTMS,DMSO,0
26059,c1cc(c(cc1Br)C(=O)O)S,cphos-pd-g4,LiOTMS,DMSO,0
26060,Cc1cc(c2c(n1)n(nc2Br)C3CC3)Cl,cphos-pd-g4,LiOTMS,DMSO,1.11
26061,c1cncc2c1c(c[nH]2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26062,CCOc1cccc(c1)Br,cphos-pd-g4,LiOTMS,DMSO,62.355
26063,Cc1ccc(cc1)c2c(cn[nH]2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26064,CCOC(=O)C(CC1CCC2(CC1)OCCO2)c3ccc(cn3)Br,cphos-pd-g4,LiOTMS,DMSO,38.99
26065,c1cc(c(cc1N2C[C@@H](OC2=O)Cn3ccnn3)F)I,cphos-pd-g4,LiOTMS,DMSO,4.89
26066,CNC(=O)c1c2cc(c(cc2oc1C(=O)O)NS(=O)(=O)C)Br,cphos-pd-g4,LiOTMS,DMSO,0
26067,CCO/N=C(\c1ccc(cc1)Br)/C2CCNCC2,cphos-pd-g4,LiOTMS,DMSO,17.115
26068,Cn1cc(nc1C2CC2)Br,cphos-pd-g4,LiOTMS,DMSO,0
26069,c1c(c(cc2c1OCO2)Br)C=O,cphos-pd-g4,LiOTMS,DMSO,0
26070,c1c(cc(cc1C(F)(F)F)Br)C(=O)O,cphos-pd-g4,LiOTMS,DMSO,63.58
26071,c1cc2cnc(nc2cc1Br)N,cphos-pd-g4,LiOTMS,DMSO,2.295
26072,c1cn2c(c(n1)N)c(nc2[C@@H]3CC[C@H]4CCC(=O)N4C3)Br,cphos-pd-g4,LiOTMS,DMSO,0
26073,CC(C)(C)OC(=O)CN1C(CCC1=O)c2cccc(c2)Br,cphos-pd-g4,LiOTMS,DMSO,14.97
26074,c1cc(c(cc1N2CCCC2=O)F)Br,cphos-pd-g4,LiOTMS,DMSO,54.39
26075,CC1(C(=O)c2cc(ccc2S1(=O)=O)Br)C,cphos-pd-g4,LiOTMS,DMSO,0
26076,C[Si](C)(C)CCOCn1c(cnc1CCl)Br,cphos-pd-g4,LiOTMS,DMSO,0
26077,c1c(cnc(c1F)C(F)(F)F)Br,cphos-pd-g4,LiOTMS,DMSO,37.795
26078,c1cc(ccc1CC2OCCO2)Br,cphos-pd-g4,LiOTMS,DMSO,15.755
26079,c1cc2c(cc1Br)n[nH]c2C(=O)O,cphos-pd-g4,LiOTMS,DMSO,0
26080,c1cnc-2[nH]c(c(cc12)Br)N,cphos-pd-g4,LiOTMS,DMSO,0
26081,CS(=O)(=O)c1ncc(o1)Br,cphos-pd-g4,LiOTMS,DMSO,0
26082,c1cc(c(cc1F)Br)C=O,cphos-pd-g4,LiOTMS,DMSO,0
