Pd_precatalyst,Ligand,Pd_loading,Temperature,Selectfluor,Complex_NBO_charge_Pd,Complex_Sterimol_B5_N1_N2(A)_morfeus,Ligand_HOMO,Ligand_NMR_shift_N2,Ligand_%Vbur_N2_3.0A,yield_1,yield_2,yield_3,priority
C2,L2,10,60,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,10,50,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,10,50,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,10,50,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,10,40,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,10,40,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,10,40,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,10,30,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,10,30,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,10,30,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,70,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,70,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,70,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,60,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,60,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,60,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,50,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,50,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,50,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,40,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,40,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,40,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,30,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,30,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,8,30,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,70,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,70,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,70,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,60,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,60,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,60,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,50,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,50,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,50,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,40,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,40,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,40,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,30,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,30,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,6,30,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,70,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,70,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,70,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,60,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,60,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,60,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,50,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,50,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,50,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,40,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,40,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,40,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,30,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,30,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,4,30,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,70,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,70,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,70,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,60,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,60,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,60,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,50,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,50,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,50,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,40,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,40,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,40,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,30,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,30,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,2,30,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,70,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,70,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,70,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,60,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,60,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,60,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,50,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,50,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,50,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,40,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,40,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,40,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,30,2.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,30,1.5,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L2,1,30,1.0,0.88593,7.31694524,-0.30784,-93.3612,61.32765942,PENDING,PENDING,PENDING,0.0
C2,L10,10,70,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,70,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,70,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,60,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,60,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,60,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,50,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,50,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,50,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,40,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,40,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,40,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,30,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,30,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,10,30,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,70,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,70,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,70,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,60,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,60,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,60,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,50,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,50,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,50,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,40,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,40,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,40,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,30,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,30,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,8,30,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,70,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,70,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,70,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,60,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,60,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,60,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,50,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,50,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,50,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,40,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,40,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,40,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,30,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,30,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,6,30,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,70,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,70,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,70,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,60,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,60,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,60,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,50,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,50,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,50,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,40,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,40,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,40,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,30,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,30,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,4,30,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,70,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,70,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,70,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,60,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,60,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,60,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,50,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,50,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,50,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,40,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,40,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,40,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,30,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,30,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,2,30,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,70,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,70,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,70,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,60,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,60,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,60,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,50,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,50,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,50,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,40,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,40,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,40,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,30,2.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,30,1.5,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L10,1,30,1.0,0.88593,7.31694524,-0.29095,-68.7083,67.77599821,PENDING,PENDING,PENDING,0.0
C2,L1,10,70,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,70,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,70,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,60,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,60,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,50,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,50,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,50,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,40,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,40,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,40,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,30,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,30,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,10,30,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,70,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,70,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,70,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,60,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,60,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,60,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,50,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,50,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,50,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,40,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,40,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,40,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,30,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,30,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,8,30,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,70,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,70,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,70,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,60,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,60,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,60,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,50,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,50,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,50,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,40,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,40,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,40,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,30,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,30,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,6,30,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,4,70,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,4,70,1.5,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,4,70,1.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
C2,L1,4,60,2.0,0.88593,7.31694524,-0.32106,-98.0777,61.21685042,PENDING,PENDING,PENDING,0.0
